Program 4 Listening (Sampling ~33% of data)...
SAMPLED : WINDOW SIZE: [50] Load: 12.6% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.2% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.6% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.0% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 11.7% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.0% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.0% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.0% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.6% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.2% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.5% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.1% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 11.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 11.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.2% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 11.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 11.8% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.4% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.6% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 13.2% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 13.8% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 14.3% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 13.9% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 14.4% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 14.8% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 14.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 14.8% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 14.4% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 14.0% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 14.4% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 14.3% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 14.2% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 14.2% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 13.9% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 13.5% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 13.1% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 13.2% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 13.2% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.8% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.8% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 13.2% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 13.2% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.4% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.1% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.1% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 12.1% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 11.7% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 11.7% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 11.1% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.7% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.3% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.3% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.7% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.4% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.4% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.0% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.7% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.7% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.4% | Temp: 44.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.8% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.1% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.7% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.7% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.7% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.7% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.2% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 7.1% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.4% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.8% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.5% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.0% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.6% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.6% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.9% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.9% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.9% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.9% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.2% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.2% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.1% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.1% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 4.7% | Temp: 43.3°C | Status: CRITICAL: SUSPICIOUS CPU LOAD!
SAMPLED : WINDOW SIZE: [50] Load: 4.7% | Temp: 43.3°C | Status: CRITICAL: SUSPICIOUS CPU LOAD!
SAMPLED : WINDOW SIZE: [50] Load: 4.7% | Temp: 42.4°C | Status: CRITICAL: SUSPICIOUS CPU LOAD!
SAMPLED : WINDOW SIZE: [50] Load: 4.7% | Temp: 42.8°C | Status: CRITICAL: SUSPICIOUS CPU LOAD!
SAMPLED : WINDOW SIZE: [50] Load: 4.7% | Temp: 42.8°C | Status: CRITICAL: SUSPICIOUS CPU LOAD!
SAMPLED : WINDOW SIZE: [50] Load: 4.7% | Temp: 42.8°C | Status: CRITICAL: SUSPICIOUS CPU LOAD!
SAMPLED : WINDOW SIZE: [50] Load: 4.7% | Temp: 42.4°C | Status: CRITICAL: SUSPICIOUS CPU LOAD!
SAMPLED : WINDOW SIZE: [50] Load: 5.1% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.1% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.1% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.1% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.1% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.1% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.2% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.2% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.6% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.2% | Temp: 41.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.3% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.7% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.7% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.7% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.3% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.3% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.7% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.1% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.5% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.1% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.8% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.2% | Temp: 44.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.2% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.9% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.9% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.9% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 44.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.5% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.2% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.9% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.9% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.2% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.2% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.8% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.2% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.2% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.2% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.5% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 7.2% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 7.5% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 7.5% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 7.5% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 7.5% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 7.5% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 7.5% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.1% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.4% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.4% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.8% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.8% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.8% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.2% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.6% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.2% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.2% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.2% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.1% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.7% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.7% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.6% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.6% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.0% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.0% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.9% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.5% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.1% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.4% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.4% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.4% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.4% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.1% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.1% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.4% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.4% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.8% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.8% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.8% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.4% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.8% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.4% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 11.1% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 11.1% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.7% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.7% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.7% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.4% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.7% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.0% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.0% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.0% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.4% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 10.4% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.5% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.2% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.8% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.4% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.0% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.0% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.0% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.0% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.0% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.4% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.4% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.4% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.4% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.4% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.5% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.5% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.6% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.6% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.6% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.2% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 9.2% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.9% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.6% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.2% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.2% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.2% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.2% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.6% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 8.2% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 7.8% | Temp: 43.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 7.4% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 7.3% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.9% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.9% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.3% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.3% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.3% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.3% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.3% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.3% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.6% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.3% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.3% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.3% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.9% | Temp: 41.9°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.8% | Temp: 43.3°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 5.8% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.4% | Temp: 42.4°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 6.7% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 7.0% | Temp: 42.8°C | Status: OK
SAMPLED : WINDOW SIZE: [50] Load: 7.4% | Temp: 42.8°C | Status: OK
